mol_id,raw_smiles,orig_name,source,inchikey,parse_ok,d,d_rdkit,n_heavy,n_atoms,mw,charge,n_hbd,n_hba,frac_aromatic,n_rings,max_ring_size,n_frags,n_sym_classes,elements,dedup_key,n_sources,d_bin,d_bin_label
m399_d16,CC(=O)N[C@@H](C(=O)NC[C@H]1CN(C(=O)CCc2nc(O)n[nH]2)C[C@H]1C)C(C)C,ZINCs5000000FLYN,zinc_random,GNVCCBMIPSDTBA-PVXIVEMSSA-N,1,16.0,8.0,28.0,58.0,394.48,0.0,4.0,6.0,0.179,2.0,5.0,1.0,27.0,C/N/O,GNVCCBMIPSDTBA-PVXIVEMSSA-N,1.0,16.0,16
m400_d17,[Si](O[C@H]1c2ccccc2[C@@H](O[Si](C)(C)C(C)(C)C)[C@H]2/C(=C/c3ccccc3)/OC(=O)[C@@H]12)(C)(C)C(C)(C)C,-108.78095325,cod,AEKSCTSMZBBURQ-RLGHOWQSSA-N,1,17.0,5.0,37.0,81.0,536.86,0.0,0.0,4.0,0.324,4.0,6.0,1.0,29.0,C/O/Si,AEKSCTSMZBBURQ-RLGHOWQSSA-N,1.0,17.0,17
m401_d17,[Si](O[C@]1(OC)C(=CC1(OC)OC)[C@H](C)O)(C)(C)C(C)(C)C,-69.54234125,cod,FVRFQLNDDGDUNM-XHDPSFHLSA-N,1,17.0,6.0,21.0,51.0,318.49,0.0,1.0,5.0,0.0,1.0,4.0,1.0,16.0,C/O/Si,FVRFQLNDDGDUNM-XHDPSFHLSA-N,1.0,17.0,17
m402_d17,P12(=NC(=O)[C@@H](C(=O)OC)[C@@H](N(CCO1)C)C(=O)OC)Oc1c(cc(cc1Cc1c(O2)c(cc(c1)C)C(C)(C)C)C)C(C)(C)C,Compound 224154,cod,BFHZJRXDWDONGR-IZZNHLLZSA-N,1,17.0,2.0,44.0,89.0,628.7,0.0,0.0,9.0,0.273,4.0,9.0,1.0,30.0,C/N/O/P,BFHZJRXDWDONGR-IZZNHLLZSA-N,1.0,17.0,17
m403_d17,CCCCc1c(C#Cc2ccc(cc2)c2ccc(cc2)C#Cc2sc(c(c2CCCC)CCCC)C#N)sc(c1CCCC)C#N,2215572.cif,cod-59k,IELHUDVUJUIWHC-UHFFFAOYSA-N,1,17.0,13.0,46.0,90.0,640.96,0.0,0.0,4.0,0.478,4.0,6.0,1.0,21.0,C/N/S,IELHUDVUJUIWHC-UHFFFAOYSA-N,2.0,17.0,17
m404_d17,CC(CCC[C@H]([C@H]1CC[C@@H]2[C@]1(C)CC[C@H]1[C@H]2C[C@H]([C@@]2([C@]1(C)CC[C@@H](C2)OC(=O)C)O)NC(=O)C)C)C,2220106.cif,cod-59k,NDMUWQREVLQSNV-ZJBXHLDWSA-N,1,17.0,7.0,36.0,89.0,503.77,0.0,2.0,4.0,0.0,4.0,6.0,1.0,35.0,C/N/O,NDMUWQREVLQSNV-ZJBXHLDWSA-N,2.0,17.0,17
m405_d17,COC(=O)[C@@H](NC(=O)c1ccc(cc1)C(=O)C(=O)N(C(C)C)C(C)C)Cc1ccccc1,4111538.cif,cod-59k,GQFKBPKFHKHIMI-NRFANRHFSA-N,1,17.0,9.0,32.0,62.0,438.52,0.0,1.0,5.0,0.375,2.0,6.0,1.0,24.0,C/N/O,GQFKBPKFHKHIMI-NRFANRHFSA-N,2.0,17.0,17
m406_d17,CC[C@H](C)C(=O)O[C@H]1CCC=C2[C@H]1[C@H]([C@H](C=C2)C)CC[C@H](C[C@H](CC(=O)O)O)O,"114 (3r,5r)-3,5-dihydroxy-7-[(1s,2s,8s,8ar)-2-methyl-8-{[(2s)-2-methylbutanoyl]oxy}-1,2,6,7,8,8a-hexahydronaphthalen-1-yl]heptanoic acid",ligand-expo,BOZILQFLQYBIIY-INTXDZFKSA-N,1,17.0,10.0,29.0,65.0,408.54,0.0,3.0,5.0,0.0,2.0,6.0,1.0,29.0,C/O,BOZILQFLQYBIIY-INTXDZFKSA-N,1.0,17.0,17
m407_d17,CCCC[C@@H](C[C@H](C(C)C)O)[C@@H](C)[C@H]1CC[C@@H]\2[C@@]1(CCC/C2=C\C=C/3\C[C@H](C[C@@H](C3=C)O)O)C,"ICJ (1r,3s,5z)-5-[(2e)-2-{(1r,3as,7ar)-1-[(1r,2s,4r)-2-butyl-4-hydroxy-1,5-dimethylhexyl]-7a-methyloctahydro-4h-inden-4-ylidene}ethylidene]-4-methylidenecyclohexane-1,3-diol",ligand-expo,CJFXAKUNOBKWSJ-ZUNQKOJFSA-N,1,17.0,9.0,34.0,86.0,472.75,0.0,3.0,3.0,0.0,3.0,6.0,1.0,33.0,C/O,CJFXAKUNOBKWSJ-ZUNQKOJFSA-N,1.0,17.0,17
m408_d17,[H]/N=C(\CCNC(=O)c1cc(cn1C)NC(=O)c2nc(cn2C)NC(=O)CN/C(=N/[H])/N)/N,ILT monoimidazole lexitropsin,ligand-expo,ZQZPBVXTGJJHBD-UHFFFAOYSA-N,1,17.0,9.0,31.0,56.0,431.46,0.0,8.0,6.0,0.323,2.0,5.0,1.0,33.0,C/H/N/O,ZQZPBVXTGJJHBD-UHFFFAOYSA-N,1.0,17.0,17
m409_d17,O=C(OC)Cc1ccc(cc1)c1ccc(cc1)CN(C(=O)c1ccc(cc1)CCCCC)[C@H]1CC[N@@H+](CC1)Cc1ncc[nH]1,IH4_2BJU_A,platinum-diverse,JJVQUUYZGJWBPW-UHFFFAOYSA-O,1,17.0,13.0,44.0,89.0,593.79,1.0,2.0,4.0,0.523,5.0,6.0,1.0,38.0,C/N/O,JJVQUUYZGJWBPW-UHFFFAOYSA-O,1.0,17.0,17
m410_d17,O=C(NC)CCC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN(CC1CC1)S(=O)(=O)c1occc1,MUV_2PSV_A,platinum-diverse,IKOPFHKAECNGQI-VQTJNVASSA-N,1,17.0,13.0,33.0,64.0,477.58,0.0,3.0,6.0,0.333,3.0,6.0,1.0,29.0,C/N/O/S,IKOPFHKAECNGQI-VQTJNVASSA-N,2.0,17.0,17
m411_d17,O=S(=O)(c1cccc(OC)c1)N(Cc1sccc1)C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)c1ccc(c(c1)O)O,MZ4_2QI1_A,platinum-diverse,VEWOLYUNGFMYJI-LBNVMWSVSA-N,1,17.0,12.0,40.0,70.0,582.7,0.0,4.0,8.0,0.575,4.0,6.0,1.0,37.0,C/N/O/S,VEWOLYUNGFMYJI-LBNVMWSVSA-N,2.0,17.0,17
m412_d17,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H](CC(=O)O)C(=O)O)NC(=O)[C@H](CS)N)O)O)O,Bacillithiol,wiki,UHNHELGKNQMNGF-AOQKXWSCSA-N,1,17.0,9.0,26.0,48.0,398.39,0.0,8.0,10.0,0.0,1.0,6.0,1.0,26.0,C/N/O/S,UHNHELGKNQMNGF-AOQKXWSCSA-N,1.0,17.0,17
m413_d17,O=C(O)\C=C\C(=C\C=C\C(=C\C=C\C=C(\C=C\C=C(/C=C/C(=O)OC)C)C)C)C,Bixin,wiki,RAFGELQLHMBRHD-SLEZCNMESA-N,1,17.0,10.0,29.0,59.0,394.51,0.0,1.0,3.0,0.0,0.0,0.0,1.0,29.0,C/O,RAFGELQLHMBRHD-SLEZCNMESA-N,1.0,17.0,17
m414_d17,O([C@@H]([C@H](O)[C@@H](O)CO)[C@H](O)CO)[C@@H]1O[C@@H]([C@H](O)[C@H](O)[C@H]1O)CO,Lactitol,wiki,VQHSOMBJVWLPSR-JVCRWLNRSA-N,1,17.0,8.0,23.0,47.0,344.31,0.0,9.0,11.0,0.0,1.0,6.0,1.0,23.0,C/O,VQHSOMBJVWLPSR-JVCRWLNRSA-N,1.0,17.0,17
m415_d17,CCC[C@H](C(=O)Oc1ccc2c(c(c(=O)oc2c1C)Cc1ccccc1)C)NC(=O)OC(C)(C)C,ZINC02149841,zinc,VUARJHKXVUEBJO-JOCHJYFZSA-N,1,17.0,7.0,35.0,68.0,479.57,0.0,1.0,6.0,0.457,3.0,6.0,1.0,31.0,C/N/O,VUARJHKXVUEBJO-JOCHJYFZSA-N,1.0,17.0,17
m416_d17,CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)C(=O)N1CC[C@@H](CC1)C(=O)N[C@@H](Cc1ccccc1)C(=O)[O-],ZINC08918499,zinc,DQYCZNHBIWELCW-ZEQRLZLVSA-M,1,17.0,9.0,38.0,74.0,522.62,-1.0,2.0,6.0,0.316,3.0,6.0,1.0,30.0,C/N/O,DQYCZNHBIWELCW-ZEQRLZLVSA-M,1.0,17.0,17
m417_d17,CCCCC/C=C\C=C\C(=O)O[C@H]1C(=C[C@@]23[C@@]1([C@@H](C(=C[C@@H](C2=O)[C@H]1[C@H](C1(C)C)C[C@H]3C)CO)O)O)C,ZINC85645967,zinc,XMXZQPNIMGCMHC-CRIQRQLCSA-N,1,17.0,8.0,36.0,78.0,498.66,0.0,3.0,6.0,0.0,4.0,7.0,1.0,35.0,C/O,XMXZQPNIMGCMHC-CRIQRQLCSA-N,1.0,17.0,17
m418_d17,Cc1c(c(=O)c2ccc(cc2o1)OCC(=O)O[C@H]1CC[C@@]2([C@H]3CC[C@@]4(C[C@@H](CC[C@@H]4[C@@H]3CC=C2C1)[C@@H](C)CCCC(C)C)C)C)c1ccc2c(c1)OCCCO2,ZINC85867364,zinc,NIRILJPLVKOJKG-UPWQBFQXSA-N,1,17.0,10.0,56.0,120.0,765.04,0.0,0.0,7.0,0.286,8.0,7.0,1.0,55.0,C/O,NIRILJPLVKOJKG-UPWQBFQXSA-N,1.0,17.0,17
m419_d17,COc1cccnc1CNC(=O)N(C)CCCN(C)CCN(C)C,ZINCoh0000005Ryk,zinc-leads,MHJLLXCMVWREGH-UHFFFAOYSA-N,1,17.0,10.0,24.0,55.0,337.47,0.0,1.0,5.0,0.25,1.0,6.0,1.0,23.0,C/N/O,MHJLLXCMVWREGH-UHFFFAOYSA-N,1.0,17.0,17
m420_d17,C#CCCS(=O)(=O)NC(=O)[C@H](C(C)C)[C@H](C)NC(=O)OC(C)(C)C,ZINCom000000YClj,zinc-leads,VRVZLFRTRHNMRS-QWHCGFSZSA-N,1,17.0,7.0,24.0,52.0,360.48,0.0,2.0,5.0,0.0,0.0,0.0,1.0,20.0,C/N/O/S,VRVZLFRTRHNMRS-QWHCGFSZSA-N,1.0,17.0,17
m421_d17,CN(C)C(=O)COc1ccc(NC(=O)NCCCC(C)(C)CO)cc1,ZINCpq0000003EIc,zinc-leads,ONXQACMRWZQSGA-UHFFFAOYSA-N,1,17.0,9.0,25.0,54.0,351.45,0.0,3.0,4.0,0.24,1.0,6.0,1.0,21.0,C/N/O,ONXQACMRWZQSGA-UHFFFAOYSA-N,1.0,17.0,17
m422_d17,COC(=O)c1ccc(O)c(CNCCCN(C)C(=O)OC(C)(C)C)c1,ZINCpv0000005xu7,zinc_random,PKNPRUUUJDNOGM-UHFFFAOYSA-N,1,17.0,7.0,25.0,53.0,352.43,0.0,2.0,6.0,0.24,1.0,6.0,1.0,23.0,C/N/O,PKNPRUUUJDNOGM-UHFFFAOYSA-N,1.0,17.0,17
m423_d17,CC(=O)NCC(=O)NCC(=O)N1CCC[C@@H]1CCCNC(=O)CC1(CO)CC1,ZINCs5000000DEOz,zinc_random,ZIOGCMADBPHVBV-HNNXBMFYSA-N,1,17.0,11.0,28.0,60.0,396.49,0.0,4.0,5.0,0.0,2.0,5.0,1.0,27.0,C/N/O,ZIOGCMADBPHVBV-HNNXBMFYSA-N,1.0,17.0,17
m424_d17,C#CCO[C@@H](C)C(=O)N1CCC(CNC(=O)[C@H](CC)NC(N)=O)(COC)CC1,ZINCs5000000pjAA,zinc_random,MEJMDGJDIAELGD-GJZGRUSLSA-N,1,17.0,10.0,28.0,60.0,396.49,0.0,3.0,5.0,0.0,1.0,6.0,1.0,26.0,C/N/O,MEJMDGJDIAELGD-GJZGRUSLSA-N,1.0,17.0,17
m425_d18,N(=C(NC(C)C)NC(C)C)c1ccc(cc1)N=C(NC(C)C)NC(C)C,-78.77952170,cod,FXLVKVPFLVPIHL-UHFFFAOYSA-N,1,18.0,6.0,26.0,62.0,360.55,0.0,4.0,2.0,0.231,1.0,6.0,1.0,7.0,C/N,FXLVKVPFLVPIHL-UHFFFAOYSA-N,1.0,18.0,18
m426_d18,O=C1O[C@]2(c3c4c1cccc4ccc3)C1=N/C(=C(/c3cc(cc(c3)C(C)(C)C)C(C)(C)C)\c3[nH]c(cc3)[C@]3(c4[n-]c([C+](c5[nH]c2cc5)c2cc(cc(c2)C(C)(C)C)C(C)(C)C)cc4)OC(=O)c2c4c3cccc4ccc2)/C=C1,Compound 131372,cod,LOTVKCLVXSENKZ-LAZBEUIPSA-N,1,18.0,2.0,78.0,142.0,1025.31,0.0,2.0,5.0,0.603,13.0,16.0,1.0,62.0,C/N/O,LOTVKCLVXSENKZ-LAZBEUIPSA-N,1.0,18.0,18
m427_d18,S=C(N(C)C)N/N=C/c1c(O)c(cc(c1)C)CN(CC(=O)OC)CC(=O)OC,Compound 167566,cod,RCDCAVRMDBYWSD-UFWORHAWSA-N,1,18.0,8.0,28.0,54.0,410.5,0.0,2.0,8.0,0.214,1.0,6.0,1.0,22.0,C/N/O/S,RCDCAVRMDBYWSD-UFWORHAWSA-N,1.0,18.0,18
m428_d18,[Si]([SiH-]c1[n+](c(c(n1C)C)C)C)(C(C)(C)C)(C(C)(C)C)C(C)(C)C,Compound_135119,cod-50,IAYGQEYOYKVRNE-UHFFFAOYSA-N,1,18.0,2.0,23.0,63.0,352.72,0.0,0.0,0.0,0.217,1.0,5.0,1.0,13.0,C/N/Si,IAYGQEYOYKVRNE-UHFFFAOYSA-N,2.0,18.0,18
m429_d18,COC(=O)C[C@H]1[C@H](OC(=O)c2ccc(cc2)[N+](=O)[O-])CC(ON1O[Si](C(C)(C)C)(C)C)(C)C,4021123.cif,cod-59k,IFZQMMTVUDMPFQ-ZWKOTPCHSA-N,1,18.0,7.0,33.0,67.0,482.61,0.0,0.0,9.0,0.182,2.0,6.0,1.0,27.0,C/N/O/Si,IFZQMMTVUDMPFQ-ZWKOTPCHSA-N,2.0,18.0,18
m430_d18,COc1cccc2c1c(c(cc2)[C@H](c1ccccc1)OC(=O)[C@@]12CC[C@](C2(C)C)(C(=O)O1)C)C(=O)N(C(C)C)C(C)C,4021585.cif,cod-59k,RGMGPKNWDPOLKI-DEQVZIQVSA-N,1,18.0,8.0,42.0,83.0,571.71,0.0,0.0,6.0,0.381,5.0,6.0,1.0,35.0,C/N/O,RGMGPKNWDPOLKI-DEQVZIQVSA-N,2.0,18.0,18
m431_d18,CCCCCCCCn1c2cc3c(cc2c2c1ccc(c2)c1ccccc1)n(c1c3cc(cc1)c1ccccc1)CCCCCCCC,4109707.cif,cod-59k,YHPZCJFFFBDCLF-UHFFFAOYSA-N,1,18.0,16.0,48.0,100.0,632.94,0.0,0.0,0.0,0.667,7.0,6.0,1.0,22.0,C/N,YHPZCJFFFBDCLF-UHFFFAOYSA-N,2.0,18.0,18
m432_d18,[H]/N=C(\c1ccc(cc1)C(=O)NCCC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](c2ccccc2)C(=O)O)/N,4M3 n-(4-carbamimidoylbenzoyl)-beta-alanyl-n-[(s)-carboxy(phenyl)methyl]-l-alpha-asparagine,ligand-expo,JHXXIGNMLNVIBL-LPHOPBHVSA-N,1,18.0,12.0,35.0,60.0,483.48,0.0,7.0,6.0,0.343,2.0,6.0,1.0,32.0,C/H/N/O,JHXXIGNMLNVIBL-LPHOPBHVSA-N,1.0,18.0,18
m433_d18,CC(C)c1cccc(c1)CNC[C@H]([C@H](Cc2ccccc2)NC(=O)[C@@H]3CCC[C@@H](C3)C(C)(C)N4CCCCC4=O)O,"BJC (1r,3s)-n-[(1s,2r)-1-benzyl-2-hydroxy-3-{[3-(1-methylethyl)benzyl]amino}propyl]-3-[1-methyl-1-(2-oxopiperidin-1-yl)ethyl]cyclohexanecarboxamide",ligand-expo,MFPZDLDVZIAMTN-OKDNLZPVSA-N,1,18.0,12.0,41.0,92.0,561.81,0.0,3.0,4.0,0.293,4.0,6.0,1.0,37.0,C/N/O,MFPZDLDVZIAMTN-OKDNLZPVSA-N,1.0,18.0,18
m434_d18,CC(C)C[C@@H](C(=O)N[C@@H](Cc1ccc(cc1)O)[C@H](C)O)NC(=O)OCc2ccccc2,"CMQ n~2~-[(benzyloxy)carbonyl]-n-[(1s,2s)-2-hydroxy-1-(4-hydroxybenzyl)propyl]-l-leucinamide",ligand-expo,ZUWYQZGBCBSHFK-HSQYWUDLSA-N,1,18.0,10.0,31.0,63.0,428.53,0.0,4.0,5.0,0.387,2.0,6.0,1.0,26.0,C/N/O,ZUWYQZGBCBSHFK-HSQYWUDLSA-N,1.0,18.0,18
m435_d18,CC(=O)NC(C)(C)C(=O)NC(C)(C)C(=O)NC(C)(C)C(=O)NC,Aib_n3,oligo-scan,KSUDEBAONUFBLX-UHFFFAOYSA-N,1,18.0,6.0,23.0,51.0,328.41,0.0,4.0,4.0,0.0,0.0,0.0,1.0,20.0,C/N/O,KSUDEBAONUFBLX-UHFFFAOYSA-N,1.0,18.0,18
m436_d18,CC(C)CC(C)CC(C)CC(C)CC(C)CC(C)C,polypropylene_n6,oligo-scan,QUVQEQQMVGQFIQ-UHFFFAOYSA-N,1,18.0,10.0,19.0,59.0,268.53,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,C,QUVQEQQMVGQFIQ-UHFFFAOYSA-N,1.0,18.0,18
m437_d18,CC(=O)N[C@@H](CO)C(=O)N[C@@H](CO)C(=O)N[C@@H](CO)C(=O)NC,polyserine_n3,oligo-scan,HDPAQIZZFVPENB-CIUDSAMLSA-N,1,18.0,9.0,23.0,45.0,334.33,0.0,7.0,7.0,0.0,0.0,0.0,1.0,23.0,C/N/O,HDPAQIZZFVPENB-CIUDSAMLSA-N,1.0,18.0,18
m438_d18,[C@@H]12[C@@H](CCCC1)C[C@H]([N@@H+](C2)C[C@H]([C@@H](NC(=O)c1cccc(c1C)O)CSc1ccccc1)O)C(=O)NC(C)(C)C,1UN_3EL0_A,platinum-diverse,QAGYKUNXZHXKMR-HKWSIXNMSA-O,1,18.0,9.0,40.0,86.0,568.8,1.0,5.0,5.0,0.3,4.0,6.0,1.0,36.0,C/N/O/S,QAGYKUNXZHXKMR-HKWSIXNMSA-O,1.0,18.0,18
m439_d18,N(c1c(c(cc(C(C)(C)C)c1)NS(=O)(=O)C)OC)C(=O)c1ccc(C)c(c1)n1cc(nn1)C(=O)NCc1ccccc1,337_3CTQ_A,platinum-diverse,YVIHJEHDPKKGMU-UHFFFAOYSA-N,1,18.0,9.0,42.0,76.0,590.71,0.0,3.0,7.0,0.548,4.0,6.0,1.0,37.0,C/N/O/S,YVIHJEHDPKKGMU-UHFFFAOYSA-N,2.0,18.0,18
m440_d18,[C@H]1(O[P@@](=O)([O-])N[C@H](C(=O)N[C@H](C(=O)[O-])Cc2c[nH]c3c2cccc3)CC(C)C)[C@H](O)[C@H](O)[C@@H](O)[C@@H](O1)C,RDF_3DBK_A,platinum-diverse,ZPHBZEQOLSRPAK-XLCYBJAPSA-L,1,18.0,11.0,37.0,69.0,541.49,-2.0,6.0,10.0,0.243,3.0,6.0,1.0,36.0,C/N/O/P,ZPHBZEQOLSRPAK-XLCYBJAPSA-L,1.0,18.0,18
m441_d18,c1ccc2c(c1)C(=O)OC23c4cc(c(cc4Oc5c3cc(c(c5)O)CN(CC(=O)O)CC(=O)O)O)CN(CC(=O)O)CC(=O)O,Calcein,wiki,DEGAKNSWVGKMLS-UHFFFAOYSA-N,1,18.0,12.0,45.0,71.0,622.54,0.0,6.0,11.0,0.4,5.0,6.0,1.0,24.0,C/N/O,DEGAKNSWVGKMLS-UHFFFAOYSA-N,1.0,18.0,18
m442_d18,Oc1ccc(cc1)[C@@H]4Oc2cc(O)cc(c2[C@H]4c3cc(O)cc(O)c3)[C@H]6c7c(O[C@@H]6c5ccc(O)cc5)cc(O)cc7[C@H]%10[C@H](O[C@H](c8ccc(O)cc8)[C@H]%10c9cc(O)cc(O)c9)c%11ccc(O)cc%11,Kobophenol,wiki,RAUCCLKIJHMTND-LUPMIFTGSA-N,1,18.0,8.0,69.0,113.0,924.96,0.0,10.0,13.0,0.696,11.0,6.0,1.0,55.0,C/O,RAUCCLKIJHMTND-LUPMIFTGSA-N,1.0,18.0,18
m443_d18,O=C(O)C[C@H](O)C[C@H](O)CC[C@H]2[C@H](/C=C\C1=C\[C@@H](O)C[C@H](OC(=O)[C@@H](C)CC)[C@@H]12)C,Pravastatin,wiki,TUZYXOIXSAXUGO-PZAWKZKUSA-N,1,18.0,10.0,30.0,66.0,424.53,0.0,4.0,6.0,0.0,2.0,6.0,1.0,30.0,C/O,TUZYXOIXSAXUGO-PZAWKZKUSA-N,1.0,18.0,18
m444_d18,CC(C)CC(=O)O[C@H]1[C@H]2[C@@H](C[C@H]([C@]2(CO)O)O)C(=CO1)CO[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O,ZINC31158060,zinc,HOCKGUMMVOPFFC-SSTGCNCMSA-N,1,18.0,8.0,33.0,67.0,478.49,0.0,7.0,12.0,0.0,3.0,6.0,1.0,32.0,C/O,HOCKGUMMVOPFFC-SSTGCNCMSA-N,1.0,18.0,18
m445_d18,CCCCCCCC[C@H]1CC[C@@H](c2c1c(=O)c(c([nH]2)C)OC)O[C@@H]1[C@@H]([C@@H]([C@@H]([C@@H](O1)CO)O)O)O,ZINC67911830,zinc,GTFOOZJMHIDUMO-RTEBAGKSSA-N,1,18.0,11.0,34.0,75.0,483.6,0.0,5.0,8.0,0.176,3.0,6.0,1.0,34.0,C/N/O,GTFOOZJMHIDUMO-RTEBAGKSSA-N,1.0,18.0,18
m446_d18,COC(=O)C1=CO[C@H]([C@@H]([C@@H]1/C=C/c1cc(c[n+](c1)CCO)C(=O)[O-])C=C1CCCC1)O[C@H]1[C@@H](C([C@@H]([C@H](O1)CO)O)(O)O)O,ZINC85493468,zinc,YZVZPYRGIRCMHZ-VYIUVKEZSA-N,1,18.0,10.0,43.0,80.0,607.61,0.0,6.0,13.0,0.14,4.0,6.0,1.0,40.0,C/N/O,YZVZPYRGIRCMHZ-VYIUVKEZSA-N,1.0,18.0,18
m447_d18,C=CCC(CC=C)(NC(=O)[C@H](CC(C)C)NC(N)=O)C(=O)OCC,ZINCom000000YQLt,zinc-leads,BEWIBEVVNUZACA-ZDUSSCGKSA-N,1,18.0,11.0,24.0,53.0,339.44,0.0,3.0,4.0,0.0,0.0,0.0,1.0,20.0,C/N/O,BEWIBEVVNUZACA-ZDUSSCGKSA-N,1.0,18.0,18
m448_d18,CC(C)C[C@@H](CNC(=O)N1[C@@H](C)C[C@H]1CO)NC(=O)OC(C)(C)C,ZINCoq0000001vVm,zinc-leads,AILJXBKKJFRXIX-IHRRRGAJSA-N,1,18.0,6.0,24.0,57.0,343.47,0.0,3.0,4.0,0.0,1.0,4.0,1.0,21.0,C/N/O,AILJXBKKJFRXIX-IHRRRGAJSA-N,1.0,18.0,18
m449_d18,CCS(=O)(=O)CCN(C)C(=O)C(=O)N[C@H](CC(C)C)C(=O)N(C)C,ZINCo50000002yDO,zinc_random,IZZLIJMXYMLMCK-GFCCVEGCSA-N,1,18.0,8.0,24.0,53.0,363.48,0.0,1.0,5.0,0.0,0.0,0.0,1.0,21.0,C/N/O/S,IZZLIJMXYMLMCK-GFCCVEGCSA-N,1.0,18.0,18
m450_d19,Brc1ccc2-c3c(C(c2c1)(CCCCCC)CCCCCC)cc(cc3)c1ccc(cc1)c1nnc(c2ccc(cc2)C(C)(C)C)o1,-131.13722415,cod,BURGEJDMJMLTIT-UHFFFAOYSA-N,1,19.0,13.0,47.0,96.0,689.78,0.0,0.0,3.0,0.617,6.0,6.0,1.0,35.0,Br/C/N/O,BURGEJDMJMLTIT-UHFFFAOYSA-N,1.0,19.0,19
m451_d19,S=P(c1c(cc(cc1C)C)C)(c1c(cc(cc1C)C)C)CCC1=C([P+]([B-]1(c1c(F)c(F)c(c(c1F)F)F)c1c(F)c(F)c(c(c1F)F)F)(c1ccccc1)c1ccccc1)[Si](C)(C)C,Compound 135673,cod,BVXFJISUJKMYKU-UHFFFAOYSA-N,1,19.0,10.0,64.0,109.0,956.79,0.0,0.0,1.0,0.562,7.0,6.0,1.0,27.0,B/C/F/P/S/Si,BVXFJISUJKMYKU-UHFFFAOYSA-N,1.0,19.0,19
m452_d19,S(=O)(=O)(/N=C/1\N[C@H]([C@](C1)(O[Si](C(C)(C)C)(C)C)C(=O)OC(C)(C)C)c1sccc1)c1ccc(cc1)OC,Compound 2171,cod,PBPGWPGNWVENOQ-NVQXNPDNSA-N,1,19.0,7.0,37.0,75.0,566.82,0.0,1.0,7.0,0.297,3.0,6.0,1.0,29.0,C/N/O/S/Si,PBPGWPGNWVENOQ-NVQXNPDNSA-N,1.0,19.0,19
m453_d19,s1c(c(c(c1/C=C/c1scc(c1CCCC)CCCC)CCCC)CCCC)C(=C(C#N)C#N)C#N,Compound 251972,cod,TWSPJICNAACMQE-ISLYRVAYSA-N,1,19.0,15.0,36.0,75.0,517.81,0.0,0.0,5.0,0.278,2.0,5.0,1.0,34.0,C/N/S,TWSPJICNAACMQE-ISLYRVAYSA-N,1.0,19.0,19
m454_d19,O=C(N(c1nnc(s1)S(=O)(=O)N(C(=O)OC(C)(C)C)Cc1ccccc1)Cc1ccccc1)OC(C)(C)C,2010947.cif,cod-59k,MLBNAUMXKVHVSM-UHFFFAOYSA-N,1,19.0,7.0,38.0,70.0,560.7,0.0,0.0,9.0,0.447,3.0,6.0,1.0,29.0,C/N/O/S,MLBNAUMXKVHVSM-UHFFFAOYSA-N,2.0,19.0,19
m455_d19,CC(C[C@@H](C(=O)N[C@H](C(=O)OCC(Cl)(Cl)Cl)C)NC(=O)OC(C)(C)C)C,2207317.cif,cod-59k,ZWQWYQUIXSPVOE-QWRGUYRKSA-N,1,19.0,7.0,26.0,53.0,433.76,0.0,2.0,5.0,0.0,0.0,0.0,1.0,21.0,C/Cl/N/O,ZWQWYQUIXSPVOE-QWRGUYRKSA-N,2.0,19.0,19
m456_d19,Cc1cc(C)c(c(c1)C)n1cc[n+](c1[BH2-][BH2-]c1n(cc[n+]1c1c(C)cc(cc1C)C)c1c(C)cc(cc1C)C)c1c(C)cc(cc1C)C,4107574.cif,cod-59k,FVWIGWCVLBBHDB-UHFFFAOYSA-N,1,19.0,7.0,48.0,100.0,634.53,0.0,0.0,0.0,0.708,6.0,6.0,1.0,18.0,B/C/N,FVWIGWCVLBBHDB-UHFFFAOYSA-N,2.0,19.0,19
m457_d19,C1[C@@H](N(C(=O)N1c1ncnc(N2[C@H](CN(C2=O)c2cc(ncn2)N2C(=O)N(C[C@@H]2C(C)C)c2ccccc2)C(C)C)c1)c1ncnc(N2C[C@H](NC2=O)C(C)C)c1)C(C)C,foldamers_4,foldamers,YBPNXKFKCWGUJX-SYEZAVJTSA-N,1,19.0,11.0,60.0,112.0,816.97,0.0,1.0,10.0,0.4,8.0,6.0,1.0,54.0,C/N/O,YBPNXKFKCWGUJX-SYEZAVJTSA-N,1.0,19.0,19
